date,sleep_hours,day,month,year,weekofyear,weekday,dayofyear,spring,summer,fall,winter,day_lag_1,day_lag_2,day_lag_3,year_lag_1,roll_mean_3,roll_mean_7,roll_mean_14,roll_mean_28,ewm_alpha_095_lag_3,ewm_alpha_095_lag_7,ewm_alpha_095_lag_14,ewm_alpha_095_lag_28,ewm_alpha_08_lag_3,ewm_alpha_08_lag_7,ewm_alpha_08_lag_14,ewm_alpha_08_lag_28,is_holiday,StepCount,HeartRate,DistanceWalkingRunning,BasalEnergyBurned,ActiveEnergyBurned,Workout,BodyMass
2015-05-15,2.0541237336955462,15,5,2015,20,4,135,1,0,0,0,1.943526357700037,1.9339339580085977,1.7805861686299298,1.8562979903656263,-0.6789112560678994,0.9727731809216482,3.5129197065322737,3.6854620562312848,1.7818346413905701,1.891590889483855,2.0643202389378414,1.789235348160991,1.788430129866499,1.9126949606505257,2.0516736889046436,1.794013960138761,0,9572,110.0,2.7219,1892.0,872.0,0.0,187.404
2015-05-18,1.8110172858324696,18,5,2015,21,0,138,1,0,0,0,2.0541237336955462,1.943526357700037,1.9339339580085977,1.8562979903656263,2.119841215678946,0.11183297877216969,2.986519601872872,3.542916764664348,1.9263289921776965,1.9499557804571614,1.8862874256368358,1.9908677676076683,1.904833192380178,1.944961085589447,1.911868559835618,1.9599867955949755,0,22404,110.0,6.35607,1892.0,1456.0,0.0,187.501
2015-05-19,1.7227665977411035,19,5,2015,21,1,139,1,0,0,0,1.8110172858324696,2.0541237336955462,1.943526357700037,1.8562979903656263,1.6228950343935562,2.091139737627791,4.339470589394519,2.0646643439265815,1.9426664894239203,1.8838525165767241,1.951933819641206,1.8148185401727546,1.935787724636065,1.893290935057987,1.9466848263750092,1.8364395917012584,0,11264,110.0,2.98841,1892.0,874.0,0.0,187.501
2015-05-20,1.8718021769015913,20,5,2015,21,2,140,1,0,0,0,1.7227665977411035,1.8110172858324696,2.0541237336955462,1.8562979903656263,3.4612208719106814,-0.6390804906104628,4.008804684742829,3.139679122002817,2.048550871481965,1.8055556238427357,1.8927088235238956,1.948360375368002,2.03045653188365,1.8198059748127757,1.9010103400470733,1.9315990328260917,0,30280,110.0,9.22499,1892.0,2033.0,0.0,187.501
2015-05-23,1.80005827204275,23,5,2015,21,5,143,1,0,0,0,1.8718021769015913,1.7227665977411035,1.8110172858324696,1.8562979903656263,1.1423822538828494,0.5957111164917204,1.9231083595694638,2.6519024627137764,1.8228939651149443,1.7818346413905701,1.9364400177740606,1.939222595366266,1.8549051350427057,1.788430129866499,1.9311953956707755,1.9373131342275154,0,15338,110.0,3.95964,1892.0,1045.0,0.0,187.501
2015-06-08,1.83790062522591,8,6,2015,24,0,159,1,0,0,0,1.80005827204275,1.8718021769015913,1.7227665977411035,1.8562979903656263,2.0916177382440435,1.4590372789874753,2.141689664171431,0.12200356050633854,1.7277729661097956,1.9263289921776965,1.8068773593293155,1.950088843991529,1.7491943052014238,1.904833192380178,1.826285696768355,1.947991228296982,0,9871,167.0,2.98062,1887.0,929.0,43.81666666666667,187.501
2015-06-09,1.7635885922613586,9,6,2015,24,1,160,1,0,0,0,1.83790062522591,1.80005827204275,1.8718021769015913,1.8562979903656263,1.4082082990919065,0.530912649328938,0.9668111063386947,2.160707296060037,1.8646007163620015,1.9426664894239203,2.07369719523627,2.003180112507642,1.8472806025615576,1.935787724636065,2.0354494149492957,1.9943777574980712,0,16781,110.0,5.19402,1887.0,1316.0,0.0,187.501
2015-06-10,1.6127657025267748,10,6,2015,24,2,161,1,0,0,0,1.7635885922613586,1.83790062522591,1.80005827204275,1.8562979903656263,1.006553198995436,1.5557489001540217,1.8444759951938967,-0.7850274968799569,1.8032853942587126,2.048550871481965,1.891590889483855,1.8880650353474235,1.8095027381465116,2.03045653188365,1.9126949606505257,1.904480629160163,0,10894,178.0,3.11877,1887.0,1031.0,43.13333333333333,187.501
2015-07-05,1.7889778262661782,5,7,2015,27,6,186,0,1,0,0,1.6127657025267748,1.7635885922613586,1.83790062522591,1.8562979903656263,2.304902765804348,0.4036170927991174,1.9278953745282281,2.8063884486889763,1.83616986367755,1.8228939651149443,1.9499557804571614,1.8404088457319856,1.8322210478100303,1.8549051350427057,1.944961085589447,1.8512166260127465,0,18737,110.0,4.09185,1887.0,1315.0,0.0,187.501
2015-07-06,1.9530276168241774,6,7,2015,28,0,187,0,1,0,0,1.7889778262661782,1.6127657025267748,1.7635885922613586,1.8562979903656263,-0.6971277382796459,1.3783489679938468,0.7675608488440047,1.7512317030059472,1.7672176558321682,1.7277729661097956,1.8838525165767241,2.0495082974912004,1.777315083371093,1.7491943052014238,1.893290935057987,2.018654150638012,0,15060,110.0,4.53145,1887.0,1102.0,0.0,187.501
2015-07-07,1.8666607774011728,7,7,2015,28,1,188,0,1,0,0,1.9530276168241774,1.7889778262661782,1.6127657025267748,1.8562979903656263,0.6407020879164973,-1.4634316764372421,1.5598241517513909,0.9134415881246841,1.6204883001920445,1.8646007163620015,1.8055556238427357,1.8903814445966014,1.6456755786956383,1.8472806025615576,1.8198059748127757,1.909335907788268,0,17196,110.0,4.29925,1887.0,1071.0,0.0,187.501
2015-07-17,1.9315214116032138,17,7,2015,29,4,198,0,1,0,0,1.8666607774011728,1.9530276168241774,1.7889778262661782,1.8562979903656263,2.969601829669756,3.2871829409227455,2.6080734954085307,2.971417371294454,1.7805533499624715,1.8032853942587126,1.7818346413905701,1.7834036381204796,1.7603173767520701,1.8095027381465116,1.788430129866499,1.8040857633603054,0,2474,110.0,1.2011565839999998,1887.0,136.0,0.0,187.501
2015-07-18,1.9624394510065237,18,7,2015,29,5,199,0,1,0,0,1.9315214116032138,1.8666607774011728,1.9530276168241774,1.8562979903656263,0.3250692102822832,1.2144075785932091,-0.6541042887947968,0.14332305639642273,1.944403903481092,1.83616986367755,1.9263289921776965,1.8689468948399668,1.9144855688097557,1.8322210478100303,1.904833192380178,1.859576489879592,0,20777,110.0,9.18494,1887.0,2071.0,0.0,187.501
2015-07-19,1.8510760463844744,19,7,2015,29,6,200,0,1,0,0,1.9624394510065237,1.9315214116032138,1.8666607774011728,1.8562979903656263,2.209097118731127,0.3504434950525399,2.2676765154433944,3.8945837853831833,1.8705479337051687,1.7672176558321682,1.9426664894239203,2.0160123487702837,1.8762257356828893,1.777315083371093,1.935787724636065,1.9909174066313162,0,21466,110.0,3.13629,1887.0,1097.0,0.0,187.501
2015-07-20,1.6422277352570913,20,7,2015,30,0,201,0,1,0,0,1.8510760463844744,1.9624394510065237,1.9315214116032138,1.8562979903656263,2.6886192110566003,0.8521919834540139,3.006583341499584,3.640608223495941,1.9284727377083113,1.6204883001920445,2.048550871481965,2.0643202389378414,1.9204622764191488,1.6456755786956383,2.03045653188365,2.0516736889046436,0,12868,110.0,4.32096,1887.0,1410.0,0.0,187.501
2015-07-21,2.060513531794317,21,7,2015,30,1,202,0,1,0,0,1.6422277352570913,1.8510760463844744,1.9624394510065237,1.8562979903656263,1.669553500933502,3.7190503326382993,2.269492510533705,0.18188183531747093,1.9607411153416132,1.7805533499624715,1.8228939651149443,1.8862874256368358,1.9540440160890487,1.7603173767520701,1.8549051350427057,1.911868559835618,0,10876,110.0,2.18679,1887.0,817.0,0.0,187.501
2015-07-22,1.777773227253315,22,7,2015,30,2,203,0,1,0,0,2.060513531794317,1.6422277352570913,1.8510760463844744,1.8562979903656263,2.723487554230039,1.8612930138904027,2.902361376103036,1.2606899760526042,1.8565592998323313,1.944403903481092,1.7277729661097956,1.951933819641206,1.8716696403253892,1.9144855688097557,1.7491943052014238,1.9466848263750092,0,10847,110.0,3.49603,1887.0,1186.0,0.0,187.501
2015-07-23,1.9339339580085977,23,7,2015,30,3,204,0,1,0,0,1.777773227253315,2.060513531794317,1.6422277352570913,1.8562979903656263,2.173234599150697,2.3947451401590802,2.0447772734317446,2.144984753276314,1.6529443134858535,1.8705479337051687,1.8646007163620015,1.8927088235238956,1.6881161162707508,1.8762257356828893,1.8472806025615576,1.9010103400470733,0,9545,110.0,2.45022,1887.0,984.0,0.0,187.501
2015-07-24,1.864080130807681,24,7,2015,30,4,205,0,1,0,0,1.9339339580085977,1.777773227253315,2.060513531794317,1.8562979903656263,3.4021224734115227,2.652812208626364,2.0939709652202274,1.0327863791490997,2.0401350708788937,1.9284727377083113,1.8032853942587126,1.9364400177740606,1.9860340486896035,1.9204622764191488,1.8095027381465116,1.9311953956707755,0,17255,110.0,6.06353,1887.0,1914.0,0.0,187.501
2015-07-25,2.0519846954467966,25,7,2015,30,5,206,0,1,0,0,1.864080130807681,1.9339339580085977,1.777773227253315,1.8562979903656263,2.198461803296136,2.852804781066885,1.2941138518393704,0.7655572195050422,1.7908913194345941,1.9607411153416132,1.83616986367755,1.8068773593293155,1.8194253915405727,1.9540440160890487,1.8322210478100303,1.826285696768355,0,23902,110.0,7.58917,1887.0,2124.0,0.0,187.501
2015-07-28,1.8996168650844685,28,7,2015,31,1,209,0,1,0,0,2.0519846954467966,1.864080130807681,1.9339339580085977,1.8562979903656263,4.053970668105141,2.2752183110528845,1.4717873526572993,2.12936461831386,1.9267818260798975,1.8565592998323313,1.7672176558321682,2.07369719523627,1.9110322447149926,1.8716696403253892,1.777315083371093,2.0354494149492957,0,10227,110.0,6.469363546999999,1887.0,129.0,0.0,187.501
2015-07-29,1.9242486522741338,29,7,2015,31,2,210,0,1,0,0,1.8996168650844685,2.0519846954467966,1.864080130807681,1.8562979903656263,-0.5769030027254298,2.480050493747567,-2.6913291549067324,3.178727834262435,1.867215215571292,1.6529443134858535,1.6204883001920445,1.891590889483855,1.8734705535891432,1.6881161162707508,1.6456755786956383,1.9126949606505257,0,12125,110.0,3.72131,1887.0,1227.0,0.0,187.501
2015-07-30,1.8692347813963457,30,7,2015,31,3,211,0,1,0,0,1.9242486522741338,1.8996168650844685,2.0519846954467966,1.8562979903656263,4.114393507846591,1.6876004104209845,4.76298798810573,3.6063182456444944,2.0427462214530214,2.0401350708788937,1.7805533499624715,1.9499557804571614,2.0162818670752656,1.9860340486896035,1.7603173767520701,1.944961085589447,0,11143,110.0,3.07543,1887.0,1070.0,0.0,187.501
2015-07-31,1.9218125974762528,31,7,2015,31,4,212,0,1,0,0,1.8692347813963457,1.9242486522741338,1.8996168650844685,1.8562979903656263,2.520731262861678,-0.3386901268053484,0.2757875346341043,3.9539744503841208,1.9067733329028962,1.7908913194345941,1.944403903481092,1.8838525165767241,1.922949865482628,1.8194253915405727,1.9144855688097557,1.893290935057987,0,14728,110.0,4.16904,1887.0,1376.0,0.0,187.501
2015-08-01,2.087740344494531,1,8,2015,31,5,213,0,1,0,0,1.9218125974762528,1.8692347813963457,1.9242486522741338,1.8562979903656263,3.150229566511423,3.4910452009852295,0.37607137418250036,3.1737643553865587,1.923374886305572,1.9267818260798975,1.8705479337051687,1.8055556238427357,1.9239888949158324,1.9110322447149926,1.8762257356828893,1.8198059748127757,0,25732,110.0,7.48565,1887.0,2037.0,0.0,187.501
2015-08-02,1.80005827204275,2,8,2015,31,6,214,0,1,0,0,2.087740344494531,1.9218125974762528,1.8692347813963457,1.8562979903656263,3.608608296886926,2.43380000772793,2.26561797380702,2.251059255693566,1.871941786641807,1.867215215571292,1.9284727377083113,1.7818346413905701,1.8801856041002432,1.8734705535891432,1.9204622764191488,1.788430129866499,0,8415,110.0,3.74786,1887.0,1095.0,0.0,187.501
2015-08-03,1.919370593820701,3,8,2015,32,0,215,0,1,0,0,1.80005827204275,2.087740344494531,1.9218125974762528,1.8562979903656263,4.1887331798314795,0.7644403611684953,2.50465664566796,2.695931428268186,1.9193190569345306,2.0427462214530214,1.9607411153416132,1.9263289921776965,1.913487198801051,2.0162818670752656,1.9540440160890487,1.904833192380178,0,10305,110.0,2.3392,1887.0,1015.0,0.0,187.501
